@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R15-68

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.435345,0.391111,0.46371,0.263305,0.267399,0.444444,0.352941,0.546729,0.304,0.442922,0.214286,0.417431,0.513089,0.586854,0.512871,0.206897,0.188835,80
0.456897,0.506667,0.439516,0.243697,0.300366,0.398148,0.327206,0.415888,0.38,0.438356,0.177143,0.490826,0.518325,0.413146,0.490099,0.17363,0.161672,80
0.431034,0.395556,0.366935,0.266106,0.29304,0.287037,0.345588,0.331776,0.304,0.273973,0.167143,0.357798,0.497382,0.497653,0.412376,0.209237,0.181266,80
0.387931,0.391111,0.387097,0.243697,0.450549,0.324074,0.323529,0.448598,0.4,0.351598,0.164286,0.412844,0.638743,0.422535,0.470792,0.159921,0.131829,80
0.469828,0.395556,0.326613,0.285714,0.395604,0.319444,0.352941,0.425234,0.228,0.283105,0.138571,0.504587,0.544503,0.422535,0.437624,0.18734,0.173696,80
0.318966,0.395556,0.330645,0.221289,0.384615,0.277778,0.319853,0.397196,0.328,0.365297,0.19,0.366972,0.518325,0.455399,0.421287,0.192861,0.134166,80
0.353448,0.315556,0.290323,0.29972,0.326007,0.365741,0.316176,0.378505,0.236,0.360731,0.215714,0.37156,0.408377,0.380282,0.403465,0.210734,0.180487,80
0.357759,0.271111,0.391129,0.266106,0.263736,0.356481,0.338235,0.411215,0.368,0.424658,0.127143,0.399083,0.366492,0.511737,0.407921,0.190849,0.169241,80
0.422414,0.36,0.483871,0.246499,0.318681,0.361111,0.290441,0.448598,0.308,0.269406,0.138571,0.330275,0.413613,0.380282,0.401485,0.185,0.13862,80
0.426724,0.435556,0.395161,0.170868,0.267399,0.398148,0.411765,0.401869,0.272,0.278539,0.148571,0.316514,0.497382,0.455399,0.408911,0.183504,0.139399,80
0.387931,0.44,0.399194,0.266106,0.336996,0.439815,0.378676,0.485981,0.268,0.360731,0.164286,0.536697,0.471204,0.492958,0.479703,0.171291,0.120584,80
0.344828,0.271111,0.366935,0.246499,0.260073,0.393519,0.257353,0.364486,0.192,0.269406,0.138571,0.330275,0.413613,0.413146,0.339604,0.201376,0.117687,80
0.400862,0.391111,0.326613,0.246499,0.29304,0.356481,0.319853,0.481308,0.336,0.43379,0.135714,0.288991,0.413613,0.413146,0.405941,0.174473,0.122142,80
0.456897,0.422222,0.358871,0.271709,0.32967,0.37037,0.323529,0.364486,0.34,0.429224,0.178571,0.412844,0.502618,0.539906,0.468812,0.183504,0.155099,80
0.461207,0.351111,0.383065,0.2493,0.289377,0.361111,0.283088,0.359813,0.292,0.378995,0.141429,0.43578,0.460733,0.375587,0.40495,0.177982,0.149087,80
0.426724,0.377778,0.435484,0.271709,0.355311,0.361111,0.330882,0.448598,0.332,0.347032,0.111429,0.330275,0.408377,0.403756,0.416832,0.193515,0.164008,80
0.534483,0.386667,0.387097,0.296919,0.3663,0.319444,0.319853,0.411215,0.304,0.438356,0.124286,0.399083,0.371728,0.42723,0.437624,0.180648,0.135505,80
0.530172,0.44,0.435484,0.246499,0.326007,0.365741,0.319853,0.448598,0.26,0.310502,0.13,0.288991,0.445026,0.384977,0.416832,0.190006,0.177372,80
0.426724,0.306667,0.314516,0.196078,0.289377,0.490741,0.297794,0.415888,0.268,0.369863,0.15,0.37156,0.460733,0.380282,0.392574,0.194358,0.17136,80
0.418103,0.511111,0.350806,0.240896,0.333333,0.361111,0.319853,0.415888,0.264,0.324201,0.162857,0.37156,0.418848,0.455399,0.424752,0.210734,0.149866,80
0.396552,0.32,0.375,0.246499,0.300366,0.449074,0.327206,0.411215,0.268,0.365297,0.165714,0.444954,0.413613,0.42723,0.420792,0.214243,0.173135,80
0.448276,0.502222,0.362903,0.268908,0.322344,0.412037,0.1875,0.285047,0.296,0.347032,0.151429,0.376147,0.52356,0.497653,0.423267,0.255182,0.182044,80
0.426724,0.36,0.366935,0.240896,0.29304,0.365741,0.375,0.415888,0.372,0.39726,0.138571,0.288991,0.591623,0.460094,0.434158,0.199037,0.152763,80
0.508621,0.275556,0.346774,0.252101,0.296703,0.375,0.349265,0.448598,0.308,0.278539,0.127143,0.334862,0.418848,0.422535,0.39505,0.22594,0.190175,80
0.426724,0.44,0.362903,0.246499,0.443223,0.277778,0.411765,0.448598,0.34,0.39726,0.15,0.412844,0.413613,0.41784,0.45495,0.194358,0.15432,80
0.439655,0.36,0.330645,0.268908,0.362637,0.513889,0.319853,0.406542,0.336,0.438356,0.151429,0.325688,0.371728,0.511737,0.44604,0.199037,0.156439,80
0.512931,0.435556,0.512097,0.2493,0.32967,0.365741,0.382353,0.406542,0.228,0.365297,0.164286,0.412844,0.502618,0.488263,0.472277,0.228795,0.155099,80
0.508621,0.435556,0.455645,0.296919,0.362637,0.449074,0.352941,0.579439,0.272,0.392694,0.177143,0.454128,0.570681,0.699531,0.54703,0.217752,0.174475,80
0.426724,0.315556,0.366935,0.221289,0.362637,0.435185,0.356618,0.485981,0.376,0.392694,0.177143,0.37156,0.424084,0.58216,0.466832,0.241146,0.205875,80
0.443966,0.48,0.362903,0.271709,0.322344,0.324074,0.397059,0.443925,0.268,0.356164,0.14,0.279817,0.413613,0.464789,0.425743,0.219764,0.172356,80
0.383621,0.342222,0.544355,0.277311,0.358974,0.375,0.319853,0.542056,0.38,0.360731,0.127143,0.412844,0.507853,0.431925,0.466832,0.232958,0.198523,80
0.517241,0.315556,0.354839,0.288515,0.399267,0.361111,0.360294,0.415888,0.2,0.360731,0.152857,0.330275,0.376963,0.295775,0.40495,0.2236,0.156656,80
0.461207,0.355556,0.28629,0.173669,0.296703,0.398148,0.386029,0.439252,0.308,0.401826,0.174286,0.37156,0.424084,0.469484,0.422772,0.22477,0.161111,80
0.396552,0.431111,0.330645,0.344538,0.406593,0.365741,0.367647,0.462617,0.408,0.474886,0.191429,0.454128,0.617801,0.42723,0.519802,0.391898,0.450376,81
0.50431,0.435556,0.28629,0.341737,0.373626,0.546296,0.360294,0.415888,0.272,0.319635,0.152857,0.536697,0.612565,0.384977,0.492574,0.467601,0.492242,81
0.435345,0.4,0.471774,0.333333,0.43956,0.416667,0.430147,0.588785,0.316,0.401826,0.192857,0.486239,0.591623,0.521127,0.559901,0.565012,0.550931,81
0.396552,0.368889,0.330645,0.221289,0.369963,0.425926,0.422794,0.546729,0.276,0.447489,0.17,0.568807,0.47644,0.431925,0.481683,0.486127,0.467976,81
0.50431,0.355556,0.379032,0.27451,0.344322,0.50463,0.363971,0.495327,0.308,0.515982,0.155714,0.536697,0.518325,0.58216,0.522277,0.582231,0.495139,81
0.431034,0.36,0.403226,0.302521,0.43956,0.37037,0.382353,0.331776,0.272,0.543379,0.125714,0.334862,0.387435,0.431925,0.444059,0.574886,0.520527,81
0.400862,0.346667,0.375,0.252101,0.304029,0.333333,0.422794,0.528037,0.336,0.570776,0.151429,0.412844,0.460733,0.56338,0.479703,0.605625,0.513736,81
0.62069,0.391111,0.362903,0.27451,0.406593,0.356481,0.363971,0.420561,0.316,0.447489,0.154286,0.458716,0.481675,0.422535,0.486634,0.629018,0.57909,81
0.478448,0.328889,0.467742,0.32493,0.377289,0.402778,0.334559,0.630841,0.276,0.520548,0.197143,0.541284,0.539267,0.478873,0.542574,0.574043,0.589339,81
0.556034,0.408889,0.41129,0.316527,0.271062,0.291667,0.349265,0.504673,0.316,0.520548,0.155714,0.623853,0.617801,0.516432,0.525248,0.589765,0.522302,81
0.594828,0.528889,0.33871,0.352941,0.498168,0.328704,0.397059,0.504673,0.312,0.474886,0.167143,0.417431,0.481675,0.42723,0.535644,0.636364,0.50327,81
0.465517,0.36,0.431452,0.327731,0.271062,0.453704,0.327206,0.490654,0.38,0.570776,0.142857,0.623853,0.429319,0.643192,0.531188,0.517571,0.486448,81
0.556034,0.404444,0.403226,0.316527,0.40293,0.449074,0.397059,0.32243,0.316,0.47032,0.178571,0.541284,0.52356,0.516432,0.530198,0.478128,0.459285,81
0.439655,0.315556,0.439516,0.352941,0.450549,0.328704,0.386029,0.5,0.24,0.452055,0.181429,0.325688,0.617801,0.539906,0.506436,0.511206,0.508503,81
0.280172,0.382222,0.451613,0.27451,0.468864,0.462963,0.397059,0.556075,0.312,0.365297,0.175714,0.655963,0.565445,0.469484,0.528218,0.641696,0.502273,81
0.362069,0.355556,0.407258,0.341737,0.333333,0.333333,0.327206,0.560748,0.2,0.410959,0.151429,0.509174,0.366492,0.464789,0.447525,0.536613,0.48623,81
0.474138,0.48,0.366935,0.2493,0.435897,0.50463,0.397059,0.682243,0.38,0.461187,0.178571,0.454128,0.60733,0.558685,0.571287,0.517244,0.480436,81
0.435345,0.28,0.407258,0.2493,0.304029,0.296296,0.356618,0.415888,0.276,0.401826,0.151429,0.454128,0.434555,0.511737,0.425743,0.581904,0.514515,81
0.357759,0.24,0.403226,0.35014,0.465201,0.37037,0.356618,0.5,0.272,0.557078,0.191429,0.5,0.570681,0.638498,0.529703,0.520564,0.496136,81
0.461207,0.24,0.46371,0.29972,0.311355,0.421296,0.327206,0.635514,0.26,0.360731,0.171429,0.587156,0.712042,0.516432,0.515347,0.521407,0.506167,81
0.474138,0.324444,0.407258,0.355742,0.369963,0.328704,0.397059,0.626168,0.236,0.484018,0.15,0.454128,0.429319,0.422535,0.487624,0.527255,0.464518,81
0.392241,0.364444,0.379032,0.408964,0.333333,0.50463,0.316176,0.373832,0.272,0.406393,0.182857,0.582569,0.52356,0.507042,0.50396,0.56183,0.481558,81
0.280172,0.364444,0.33871,0.420168,0.369963,0.421296,0.297794,0.542056,0.232,0.369863,0.142857,0.545872,0.502618,0.633803,0.484158,0.544801,0.456731,81
0.5,0.4,0.362903,0.392157,0.333333,0.449074,0.558824,0.406542,0.396,0.447489,0.161429,0.5,0.47644,0.507042,0.544554,0.556497,0.503487,81
0.556034,0.324444,0.294355,0.344538,0.369963,0.449074,0.386029,0.504673,0.24,0.429224,0.165714,0.33945,0.65445,0.441315,0.490594,0.524916,0.489127,81
0.551724,0.28,0.407258,0.352941,0.336996,0.453704,0.430147,0.630841,0.332,0.465753,0.11,0.555046,0.010471,0.577465,0.488614,0.583073,0.578311,81
0.581897,0.253333,0.262097,0.268908,0.304029,0.328704,0.231618,0.537383,0.236,0.452055,0.141429,0.293578,0.282723,0.389671,0.377228,0.577225,0.530994,81
0.439655,0.324444,0.399194,0.32493,0.424908,0.287037,0.426471,0.504673,0.28,0.447489,0.17,0.458716,0.52356,0.638498,0.511881,0.489309,0.46564,81
0.478448,0.444444,0.475806,0.40056,0.388278,0.333333,0.386029,0.53271,0.24,0.401826,0.15,0.541284,0.539267,0.629108,0.542574,0.463576,0.41041,81
0.357759,0.24,0.435484,0.27451,0.300366,0.361111,0.327206,0.457944,0.276,0.479452,0.138571,0.665138,0.518325,0.596244,0.470792,0.457401,0.485451,81
0.478448,0.28,0.5,0.330532,0.296703,0.287037,0.430147,0.420561,0.272,0.43379,0.184286,0.582569,0.507853,0.615023,0.510891,0.589438,0.535105,81
0.556034,0.4,0.520161,0.40056,0.40293,0.375,0.290441,0.46729,0.332,0.406393,0.128571,0.545872,0.518325,0.516432,0.529703,0.622,0.52386,81
0.465517,0.395556,0.330645,0.355742,0.336996,0.444444,0.356618,0.584112,0.316,0.56621,0.14,0.577982,0.513089,0.516432,0.529703,0.529267,0.516073,81
0.50431,0.44,0.403226,0.406162,0.40293,0.37037,0.360294,0.546729,0.276,0.52968,0.134286,0.440367,0.534031,0.600939,0.539604,0.592758,0.516634,81
0.362069,0.355556,0.407258,0.414566,0.428571,0.375,0.397059,0.593458,0.16,0.520548,0.14,0.486239,0.581152,0.544601,0.519802,0.614982,0.528658,81
0.478448,0.328889,0.435484,0.330532,0.271062,0.37963,0.393382,0.453271,0.284,0.401826,0.142857,0.40367,0.570681,0.516432,0.473267,0.555843,0.490685,81
0.478448,0.36,0.322581,0.246499,0.457875,0.282407,0.316176,0.616822,0.292,0.442922,0.168571,0.568807,0.60733,0.42723,0.49604,0.459929,0.415643,81
0.435345,0.364444,0.53629,0.327731,0.3663,0.375,0.455882,0.528037,0.24,0.488584,0.174286,0.495413,0.743455,0.643192,0.567327,0.475789,0.500934,81
0.439655,0.36,0.435484,0.291317,0.413919,0.361111,0.422794,0.504673,0.196,0.557078,0.165714,0.623853,0.518325,0.492958,0.522277,0.50854,0.530994,81
0.478448,0.324444,0.508065,0.302521,0.461538,0.240741,0.477941,0.570093,0.248,0.525114,0.187143,0.541284,0.575916,0.511737,0.550495,0.536613,0.514515,81
0.400862,0.328889,0.399194,0.378151,0.450549,0.342593,0.352941,0.378505,0.2,0.328767,0.192857,0.5,0.675393,0.507042,0.493564,0.476116,0.492803,81
0.443966,0.413333,0.326613,0.316527,0.285714,0.328704,0.334559,0.5,0.272,0.456621,0.144286,0.458716,0.52356,0.469484,0.457921,0.252515,0.245841,81
0.474138,0.311111,0.403226,0.330532,0.40293,0.287037,0.463235,0.378505,0.316,0.223744,0.138571,0.385321,0.565445,0.422535,0.44703,0.230291,0.230702,81
0.387931,0.373333,0.415323,0.394958,0.333333,0.444444,0.360294,0.457944,0.352,0.47032,0.141429,0.5,0.612565,0.384977,0.50396,0.280588,0.274904,81
0.50431,0.413333,0.403226,0.263305,0.333333,0.416667,0.290441,0.46729,0.312,0.406393,0.142857,0.366972,0.502618,0.422535,0.453465,0.311327,0.300853,81
0.396552,0.2,0.419355,0.355742,0.3663,0.282407,0.389706,0.579439,0.3,0.488584,0.175714,0.334862,0.617801,0.596244,0.495545,0.402425,0.325337,81
0.362069,0.32,0.290323,0.327731,0.135531,0.24537,0.264706,0.46729,0.24,0.447489,0.178571,0.5,0.623037,0.422535,0.409406,0.338092,0.290822,81
0.362069,0.248889,0.326613,0.22409,0.304029,0.240741,0.452206,0.551402,0.312,0.488584,0.18,0.490826,0.549738,0.464789,0.454455,0.37117,0.366986,81
0.409483,0.324444,0.366935,0.302521,0.369963,0.287037,0.386029,0.588785,0.392,0.525114,0.174286,0.56422,0.717277,0.553991,0.541089,0.403595,0.358076,81
0.288793,0.231111,0.427419,0.308123,0.300366,0.402778,0.463235,0.471963,0.384,0.452055,0.098571,0.454128,0.670157,0.42723,0.461386,0.320358,0.31945,81
0.435345,0.448889,0.334677,0.2493,0.307692,0.375,0.363971,0.425234,0.268,0.447489,0.141429,0.458716,0.65445,0.521127,0.469307,0.366818,0.311755,81
0.603448,0.617778,0.564516,0.411765,0.501832,0.509259,0.496324,0.700935,0.584,0.575342,0.197143,0.793578,0.612565,0.596244,0.764356,0.530437,0.421312,82
0.594828,0.853333,0.705645,0.453782,0.534799,0.768519,0.551471,0.700935,0.468,0.534247,0.181429,0.706422,0.743455,0.638498,0.837129,0.583073,0.476542,82
0.512931,0.782222,0.516129,0.470588,0.571429,0.643519,0.533088,0.635514,0.54,0.730594,0.184286,0.752294,0.670157,0.596244,0.806436,0.478971,0.416639,82
0.512931,0.64,0.447581,0.386555,0.527473,0.597222,0.529412,0.607477,0.536,0.497717,0.141429,0.821101,0.670157,0.422535,0.701485,0.511722,0.400161,82
0.659483,0.608889,0.516129,0.358543,0.498168,0.518519,0.470588,0.785047,0.432,0.497717,0.178571,0.642202,0.780105,0.464789,0.712376,0.565855,0.437573,82
0.702586,0.746667,0.471774,0.464986,0.582418,0.634259,0.540441,0.901869,0.544,0.863014,0.231429,0.788991,0.801047,0.723005,0.908416,0.527771,0.434893,82
0.711207,0.68,0.532258,0.448179,0.6337,0.773148,0.430147,0.593458,0.4,0.652968,0.244286,0.857798,0.905759,0.713615,0.860891,0.543304,0.420533,82
0.668103,0.808889,0.673387,0.406162,0.6337,0.726852,0.621324,0.808411,0.6,0.803653,0.297143,0.926606,0.863874,0.840376,1,0.567025,0.498815,82
0.62931,0.777778,0.564516,0.518207,0.666667,0.847222,0.588235,0.775701,0.54,0.652968,0.232857,0.90367,0.910995,0.751174,0.954455,0.52557,0.481775,82
0.581897,0.613333,0.705645,0.546218,0.725275,0.981481,0.580882,0.803738,0.616,0.748858,0.232857,0.844037,0.837696,0.812207,0.990099,0.645721,0.448818,82
0.659483,0.675556,0.701613,0.512605,0.509158,0.592593,0.595588,0.607477,0.46,0.730594,0.252857,0.756881,0.837696,0.765258,0.881188,0.57203,0.453273,82
0.844828,0.746667,0.637097,0.439776,0.655678,0.810185,0.591912,0.761682,0.616,0.634703,0.235714,0.766055,0.842932,0.788732,0.955446,0.510364,0.459067,82
0.612069,0.911111,0.653226,0.591036,0.622711,0.680556,0.566176,0.719626,0.464,0.52968,0.25,0.899083,0.905759,0.802817,0.94604,0.525897,0.488131,82
0.74569,1,0.794355,0.509804,0.468864,0.578704,0.481618,0.649533,0.576,0.703196,0.252857,0.834862,0.743455,0.680751,0.922277,0.509383,0.4172,82
0.517241,0.666667,0.758065,0.495798,0.56044,0.601852,0.5625,0.560748,0.504,0.821918,0.218571,0.706422,0.853403,0.596244,0.84802,0.555001,0.416639,82
0.732759,0.817778,0.717742,0.47619,0.593407,0.509259,0.544118,0.71028,0.64,0.630137,0.217143,0.756881,0.774869,0.553991,0.878218,0.559164,0.442806,82
0.698276,0.68,0.673387,0.439776,0.479853,0.555556,0.547794,0.915888,0.428,0.452055,0.232857,0.87156,0.712042,0.638498,0.834158,0.598606,0.473988,82
0.556034,0.866667,0.641129,0.481793,0.56044,0.550926,0.466912,0.518692,0.492,0.593607,0.195714,0.743119,0.858639,0.704225,0.816832,0.647407,0.46106,82
0.762931,0.853333,0.770161,0.526611,0.652015,0.62963,0.529412,0.682243,0.468,0.570776,0.18,0.788991,0.670157,0.596244,0.874257,0.581715,0.435454,82
0.633621,0.684444,0.689516,0.543417,0.626374,0.555556,0.5625,0.635514,0.468,0.680365,0.152857,0.665138,0.795812,0.629108,0.826238,0.570207,0.458506,82
0.74569,0.813333,0.818548,0.57423,0.542125,0.731481,0.577206,0.714953,0.728,0.726027,0.181429,0.788991,0.696335,0.511737,0.931188,0.483976,0.390691,82
0.62069,0.742222,0.717742,0.568627,0.600733,0.666667,0.5625,0.728972,0.692,0.899543,0.235714,0.821101,0.759162,0.967136,0.986634,0.492164,0.362967,82
0.603448,0.862222,0.754032,0.484594,0.600733,0.800926,0.658088,0.738318,0.524,0.684932,0.217143,0.90367,1,0.779343,0.977228,0.515558,0.420315,82
0.625,0.724444,0.596774,0.490196,0.534799,0.550926,0.580882,0.780374,0.504,0.703196,0.221429,0.669725,0.696335,0.638498,0.836634,0.537455,0.40773,82
0.512931,0.706667,0.600806,0.442577,0.40293,0.671296,0.529412,0.780374,0.616,0.785388,0.215714,0.793578,0.78534,0.765258,0.857921,0.569037,0.47053,82
0.625,0.662222,0.584677,0.515406,0.6337,0.810185,0.5625,0.714953,0.604,0.803653,0.211429,0.87156,0.979058,0.723005,0.941584,0.580734,0.442806,82
0.62931,0.8,0.71371,0.492997,0.725275,0.726852,0.595588,0.696262,0.656,0.684932,0.27,0.830275,0.95288,0.713615,0.981188,0.573716,0.428664,82
0.62931,0.897778,0.673387,0.478992,0.527473,0.791667,0.566176,0.724299,0.54,0.69863,0.247143,0.711009,0.853403,0.676056,0.916832,0.615825,0.452712,82
0.702586,0.728889,0.637097,0.380952,0.575092,0.685185,0.569853,0.607477,0.56,0.561644,0.197143,0.798165,0.811518,0.676056,0.843564,0.602116,0.457945,82
0.719828,0.702222,0.641129,0.543417,0.578755,0.768519,0.580882,0.672897,0.54,0.630137,0.212857,0.724771,0.722513,0.7277,0.889109,0.616995,0.472088,82
0.659483,0.755556,0.600806,0.518207,0.677656,0.625,0.661765,0.668224,0.532,0.73516,0.214286,0.775229,0.753927,0.812207,0.915347,0.654752,0.463739,82
0.512931,0.706667,0.604839,0.467787,0.571429,0.597222,0.492647,0.588785,0.656,0.543379,0.184286,0.587156,0.696335,0.690141,0.781683,0.517571,0.422869,82
0.668103,0.537778,0.447581,0.414566,0.399267,0.509259,0.591912,0.686916,0.472,0.666667,0.21,0.674312,0.539267,0.521127,0.719307,0.530764,0.495918,82
0.517241,0.617778,0.483871,0.417367,0.593407,0.574074,0.606618,0.803738,0.448,0.616438,0.154286,0.738532,0.712042,0.553991,0.762376,0.717261,0.519966,82
0.625,0.617778,0.544355,0.383754,0.487179,0.550926,0.485294,0.621495,0.504,0.648402,0.185714,0.720183,0.670157,0.591549,0.743069,0.655267,0.523081,82
0.659483,0.617778,0.548387,0.333333,0.472527,0.425926,0.430147,0.537383,0.384,0.611872,0.171429,0.669725,0.670157,0.464789,0.664356,0.642401,0.483894,82
0.543103,0.537778,0.487903,0.459384,0.641026,0.467593,0.496324,0.523364,0.428,0.415525,0.194286,0.5,0.900524,0.507042,0.691584,0.581388,0.470312,82
0.538793,0.564444,0.483871,0.277311,0.498168,0.537037,0.4375,0.598131,0.428,0.456621,0.2,0.637615,0.712042,0.511737,0.653465,0.639219,0.519187,82
0.586207,0.857778,0.512097,0.411765,0.443223,0.449074,0.477941,0.752336,0.392,0.575342,0.17,0.729358,0.764398,0.713615,0.757921,0.612316,0.4781,82
0.482759,0.52,0.419355,0.336134,0.43956,0.541667,0.430147,0.509346,0.424,0.497717,0.182857,0.582569,0.748691,0.652582,0.637129,0.697049,0.511275,82
0.512931,0.631111,0.415323,0.411765,0.487179,0.523148,0.341912,0.649533,0.528,0.520548,0.22,0.683486,0.712042,0.596244,0.70297,0.694333,0.54414,82
0.400862,0.662222,0.512097,0.361345,0.487179,0.601852,0.488971,0.747664,0.512,0.570776,0.197143,0.623853,0.685864,0.586854,0.720792,0.774903,0.591114,82
0.594828,0.782222,0.487903,0.453782,0.527473,0.625,0.569853,0.686916,0.484,0.639269,0.211429,0.610092,0.774869,0.643192,0.80396,0.769055,0.563047,82
0.517241,0.622222,0.495968,0.411765,0.450549,0.634259,0.492647,0.556075,0.384,0.611872,0.172857,0.665138,0.691099,0.605634,0.702475,0.738643,0.56828,82
0.594828,0.564444,0.451613,0.431373,0.501832,0.523148,0.466912,0.738318,0.64,0.703196,0.207143,0.674312,0.706806,0.507042,0.759406,0.769382,0.533548,82
0.663793,0.577778,0.528226,0.42577,0.527473,0.615741,0.533088,0.649533,0.432,0.593607,0.184286,0.683486,0.759162,0.713615,0.772277,0.755672,0.535448,82
0.586207,0.662222,0.487903,0.464986,0.468864,0.555556,0.588235,0.593458,0.396,0.461187,0.208571,0.821101,0.91623,0.680751,0.777723,0.769897,0.57096,82
0.62069,0.622222,0.66129,0.411765,0.516484,0.726852,0.599265,0.61215,0.508,0.547945,0.17,0.545872,0.759162,0.685446,0.783168,0.685164,0.486791,82
0.538793,0.702222,0.568548,0.411765,0.457875,0.842593,0.522059,0.808411,0.452,0.611872,0.224286,0.729358,0.680628,0.70892,0.819802,0.725449,0.529093,82
0.543103,0.622222,0.512097,0.414566,0.450549,0.472222,0.551471,0.78972,0.468,0.534247,0.197143,0.59633,0.664921,0.596244,0.722772,0.746831,0.518409,82
0.577586,0.626667,0.560484,0.439776,0.494505,0.625,0.606618,0.775701,0.432,0.497717,0.197143,0.885321,0.769634,0.676056,0.806931,0.682824,0.483894,82
0.418103,0.195556,0.181452,0.190476,0.223443,0.162037,0.191176,0.317757,0.224,0.278539,0.138571,0.243119,0.465969,0.338028,0.255941,0.089928,0.125039,83
0.198276,0.355556,0.28629,0.187675,0.40293,0.37963,0.400735,0.378505,0.3,0.369863,0.135714,0.458716,0.465969,0.455399,0.39703,0.235813,0.278363,83
0.202586,0.44,0.294355,0.221289,0.457875,0.24537,0.389706,0.551402,0.308,0.410959,0.112857,0.646789,0.507853,0.366197,0.436139,0.24517,0.30509,83
0.387931,0.533333,0.467742,0.22409,0.40293,0.356481,0.389706,0.327103,0.24,0.438356,0.188571,0.454128,0.554974,0.42723,0.481188,0.329577,0.313656,83
0.426724,0.484444,0.326613,0.27451,0.432234,0.282407,0.430147,0.406542,0.344,0.639269,0.138571,0.522936,0.366492,0.380282,0.483663,0.294486,0.301414,83
0.275862,0.528889,0.326613,0.27451,0.435897,0.240741,0.514706,0.64486,0.316,0.502283,0.125714,0.582569,0.413613,0.42723,0.49703,0.320873,0.323126,83
0.461207,0.604444,0.334677,0.277311,0.461538,0.24537,0.525735,0.546729,0.272,0.488584,0.128571,0.62844,0.418848,0.422535,0.522277,0.33257,0.344495,83
0.400862,0.484444,0.330645,0.266106,0.435897,0.277778,0.360294,0.504673,0.356,0.401826,0.138571,0.573394,0.471204,0.422535,0.476238,0.365837,0.350725,83
